1,8,0.17601658,0.50472412,0.532772772,0.066978843,0.866151234,0.461850436,0.283285791,0.877848631,0.721020522,0.159409687,0.822135479,0.350496128,0.980617845,0.377158112,0.064877477,0.379823994,0.661808378,0.979958405,0.272541696,0.614740975
2,14,0.966332542,0.279647276,0.762897626,0.654313788,0.941987096,0.523365203,0.624465177,0.767274565,0.150481969,0.154600937,0.421330671,0.873509638,0.380249616,0.254793578,0.069385497,0.918632068,0.117339867,0.26333606,0.613324788,0.829011281
3,3,0.011109207,0.835958745,0.521944652,0.859982313,0.980161428,0.896050991,0.192427515,0.641980245,0.550098414,0.754736826,0.936543428,0.847816315,0.571615428,0.163654684,0.094673631,0.792385204,0.206525777,0.072886454,0.636152646,0.622675211
4,18,0.978110202,0.629986289,0.97448695,0.142262609,0.553433819,0.068028646,0.505751487,0.403612825,0.1937285,0.678535657,0.725970384,0.892712666,0.00576855,0.223186808,0.228824431,0.783964011,0.742528725,0.793632529,0.310164538,0.092854576
5,13,0.361290088,0.471914731,0.054107426,0.282977464,0.575443928,0.056199045,0.850682069,0.639603264,0.995110651,0.986025003,0.383939979,0.472692712,0.212535898,0.899490546,0.971068353,0.444848912,0.268073426,0.755224854,0.958975699,0.666432146
6,15,0.418200384,0.098517254,0.886076832,0.364006949,0.983821143,0.200957371,0.958979733,0.988313607,0.971732914,0.503736757,0.228664342,0.055445497,0.976612054,0.61516724,0.537511282,0.937937344,0.510613204,0.754099528,0.916435024,0.595044624
7,8,0.678027093,0.738204478,0.38795969,0.281263264,0.556474943,0.122823863,0.123808439,0.997383674,0.7301365,0.679217407,0.580204504,0.067614996,0.124382547,0.035323254,0.345541643,0.259658185,0.796564927,0.311940975,0.573055373,0.672040482
8,18,0.365453653,0.888643886,0.385859217,0.849712056,0.136908104,0.562515356,0.824105233,0.720618628,0.665035058,0.806115137,0.098378256,0.924090529,0.626389021,0.568172519,0.558471599,0.44069663,0.959991401,0.829022133,0.957168057,0.474662265
9,10,0.726812258,0.221078315,0.335647423,0.455285238,0.728969265,0.687191148,0.871990754,0.642598456,0.866977671,0.589654233,0.308320752,0.311604662,0.309726169,0.990865079,0.909754694,0.066033248,0.726231965,0.211515588,0.512000878,0.28007375
10,19,0.311469621,0.945577397,0.26502109,0.532035759,0.024874527,0.591480393,0.975462162,0.707612974,0.500417343,0.091199402,0.184209229,0.078042211,0.733574177,0.879513645,0.052815052,0.838109776,0.937243369,0.373917626,0.170590441,0.942762547
11,20,0.494309985,0.944966385,0.44886268,0.281729593,0.680215084,0.542448579,0.182070905,0.552706642,0.666653137,0.613355251,0.520780545,0.418176624,0.351318972,0.279744149,0.23463461,0.087641411,0.504915738,0.278985753,0.471048193,0.154231136
12,10,0.556775455,0.046652994,0.764054979,0.712660272,0.549612587,0.437850236,0.266320007,0.831154115,0.44551243,0.860859924,0.410596279,0.549456039,0.126424029,0.0405385,0.407514503,0.648073712,0.73999741,0.921016826,0.0455284,0.886082276
13,14,0.103122672,0.355554479,0.504612708,0.470167197,0.683869669,0.694362789,0.331730405,0.402307605,0.581565402,0.801164332,0.142500186,0.915923871,0.119611413,0.258976633,0.04506549,0.307146477,0.059652732,0.355179965,0.636194697,0.42776713
14,6,0.9869357,0.990244138,0.539966729,0.667697267,0.265725777,0.118574709,0.39753752,0.973508274,0.46280623,0.811003523,0.28059892,0.2692023,0.830242046,0.513552673,0.673926587,0.120146204,0.652563098,0.784330105,0.501729375,0.828977331
15,10,0.235790894,0.089268487,0.22174324,0.716441806,0.996585724,0.598579468,0.152047308,0.053951927,0.908963838,0.090934628,0.769330798,0.970288621,0.211311775,0.616976808,0.422329819,0.674813593,0.18682132,0.839092576,0.073089552,0.59929536
16,20,0.020238258,0.052227828,0.952178911,0.627186066,0.332075794,0.594308212,0.617832195,0.940334532,0.775513699,0.62516598,0.274200526,0.60632265,0.651946583,0.016267067,0.359908394,0.970212226,0.681856096,0.575143808,0.018180061,0.974538772
17,6,0.894713123,0.257322366,0.955752399,0.51421865,0.867802723,0.823891353,0.737654991,0.003637555,0.383028934,0.629462591,0.93801775,0.578412252,0.482678268,0.037728341,0.846000279,0.248123913,0.244432042,0.155072533,0.261331142,0.406951625
18,2,0.004807446,0.862608534,0.513547907,0.311026157,0.504361312,0.614784427,0.474701324,0.675846836,0.068747694,0.649596218,0.424814774,0.358950483,0.330417287,0.066405361,0.553864339,0.604561551,0.433062784,0.392878339,0.343192693,0.565015471
19,20,0.597758694,0.265547816,0.104977254,0.647375845,0.785904723,0.14352483,0.671381027,0.122150135,0.187764929,0.364564585,0.501852214,0.451383381,0.941203918,0.30713799,0.323481499,0.600558146,0.209683936,0.040756402,0.600032583,0.08402581
20,11,0.473788786,0.226567216,0.490907669,0.42539764,0.013968508,0.441687388,0.588590685,0.998051377,0.385054013,0.798260192,0.679629706,0.078780352,0.051596214,0.556302039,0.205766343,0.396634485,0.536175654,0.077580687,0.208996426,0.577172624
21,20,0.573132259,0.617869848,0.370192388,0.470516958,0.249530357,0.972399635,0.172285888,0.274184765,0.725956749,0.521573869,0.968893483,0.696218325,0.357130487,0.389931788,0.479478242,0.628181978,0.908094608,0.94662672,0.651186843,0.163994106
22,10,0.273751822,0.321456482,0.795584929,0.351925568,0.786467511,0.947769894,0.123318404,0.545101892,0.731836937,0.844592962,0.09821633,0.089337147,0.504806095,0.410466031,0.077992851,0.132133982,0.653144317,0.796748954,0.026776656,0.709064577
23,2,0.989523226,0.823399701,0.988873552,0.720449077,0.817497682,0.220122319,0.557135958,0.166226625,0.607745257,0.125185283,0.352335894,0.421776166,0.049199619,0.247780032,0.771474734,0.174810902,0.20818198,0.074694243,0.450689228,0.63090502
24,14,0.278026565,0.574730599,0.215383997,0.630275408,0.613110636,0.559484976,0.184427527,0.570673941,0.79296328,0.951841208,0.592881238,0.275903939,0.574403208,0.749257774,0.049408651,0.571738702,0.704422026,0.879129289,0.140088952,0.246262568
25,15,0.311480987,0.875737851,0.885016411,0.994884082,0.454148935,0.72837746,0.262263239,0.308786508,0.980098583,0.430761629,0.14125932,0.766134815,0.838621299,0.770864493,0.609124162,0.164106968,0.92797021,0.449167883,0.362529499,0.359475856
26,11,0.649206924,0.26469918,0.399053134,0.497834521,0.498159382,0.188140367,0.08221082,0.41760969,0.056052962,0.665450084,0.869768301,0.445425973,0.670276516,0.128231175,0.124177772,0.927820725,0.673367131,0.996672702,0.710467307,0.817553983
27,19,0.993083565,0.256777486,0.362342177,0.426748401,0.499425644,0.18522784,0.655324259,0.270290852,0.37599419,0.181318743,0.448180909,0.183031472,0.301244738,0.71414473,0.862200605,0.819145188,0.445121733,0.254707023,0.669113143,0.033962324
28,17,0.009697688,0.91559935,0.727197388,0.309501886,0.617169147,0.81752393,0.958659669,0.646124145,0.433795118,0.509132587,0.948505269,0.014366534,0.732531988,0.683322852,0.498740881,0.384250648,0.490115978,0.459616765,0.065149901,0.776707714
29,3,0.073756446,0.482266673,0.75163725,0.225686259,0.139430196,0.105224745,0.53937889,0.94809027,0.172573446,0.948729037,0.606957591,0.089860418,0.840918202,0.473437295,0.312109292,0.528093133,0.247563302,0.01992856,0.810735868,0.083690331
30,4,0.056309905,0.99750616,0.422598579,0.944360807,0.929199424,0.438593824,0.170471249,0.138424275,0.182796763,0.339143354,0.571516142,0.773701348,0.477831859,0.899894952,0.670312079,0.822415535,0.761830296,0.78077308,0.389077839,0.521325489
31,18,0.142546148,0.503251347,0.282344621,0.872911688,0.619472783,0.826495563,0.599193803,0.302078803,0.256171321,0.105991878,0.651837868,0.482095584,0.314490835,0.060302202,0.413259212,0.638707724,0.816270127,0.099391894,0.8442321,0.427762453
32,9,0.801631062,0.40318101,0.62079661,0.500732411,0.181717183,0.158174726,0.062655282,0.524470414,0.417749182,0.13443546,0.04565531,0.798916816,0.113702079,0.686081882,0.663790435,0.771854108,0.458497139,0.234379334,0.633893412,0.531528034
33,2,0.295042621,0.91176283,0.745001401,0.462089456,0.292564028,0.826552825,0.029405839,0.987595521,0.686356095,0.279998485,0.176410517,0.908922342,0.890145911,0.273991874,0.406399542,0.615742521,0.615009061,0.734160796,0.189194354,0.721032544
